得意先ＣＤ,得意先名,得意先名カナ,得意先名略称,郵便番号,住所１,住所２,電話番号,ＦＡＸ,売掛現金区分,電話確認区分,締区分,締日１,締日２,締日３,締日４,支払サイト,支払日,集金区分,請求先ＣＤ,ＷＥＢ表示区分,取扱区分,帳票出力順,ＩＤ,パスワード,備考,数量確定フラグ,税区分,軽減税率区分,部署ＣＤ,修正担当者ＣＤ,修正日
15101,福岡朝鮮初級学校　附属幼稚園　別注,ﾁｮｳｾﾝﾖｳﾁｴﾝ,朝鮮幼稚園　別注,811-0202,福岡市東区和白5丁目17-1,,092-606-4611,092-606-4612,1,0,0,99,0,0,0,1,99,1,15101,0,0,0,,,,1,1,0,1,2,2025/09/02 16:20:33
15102,福岡朝鮮初級学校,ﾌｸｵｶﾁｮｳｾﾝｼｮｷｭｳｶﾞｯｺｳ,朝鮮幼稚園　小学校,811-0202,福岡市東区和白5丁目17-1,,092-606-4611,092-606-4612,1,0,0,99,0,0,0,1,99,1,15102,0,0,0,,,,1,1,0,1,2,2025/09/02 16:20:48
15200,油山幼稚園,ｱﾌﾞﾗﾔﾏﾖｳﾁｴﾝ,油山幼稚園,814-0155,福岡県福岡市城南区東油山４丁目3-13,,092-863-6221,092-863-6222,1,0,0,99,0,0,0,1,99,1,15200,0,0,220,,,"
",0,1,0,1,6,2017/07/05 12:57:20
15201,油山幼稚園　別注,ｱﾌﾞﾗﾔﾏﾖｳﾁｴﾝ ﾍﾞﾂﾁｭｳ,油山幼稚園（別注）,814-0155,福岡県福岡市城南区東油山４丁目3-13,,092-863-6221,092-863-6221,1,0,0,99,0,0,0,1,99,1,15201,0,0,220,,,"
",0,1,0,1,2,2018/06/22 19:21:17
15300,長丘幼稚園,ﾅｶﾞｵｶﾖｳﾁｴﾝ,長丘幼稚園,815-0075,福岡市南区長丘2-23-10,,092-511-1550,092-511-1593,1,0,0,99,0,0,0,1,99,1,15300,0,0,180,,,,1,1,0,1,1,2017/09/16 9:31:07
15400,すみれ保育園,ｽﾐﾚﾎｲｸｴﾝ,すみれ保育園,814-0134,福岡市城南区飯倉1丁目10-18,,092-831-0729,092-831-0732,1,0,0,99,0,0,0,1,99,1,15400,0,0,465,,,,1,1,0,1,3,2018/01/05 11:19:09
15500,社会福祉法人　松月保育園,ｼｬｶｲﾌｸｼﾎｳｼﾞﾝｼｮｳｹﾞﾂﾎｲｸｴﾝ,松月保育園,812-0018,福岡市博多区住吉4-16-7,,092-441-4570,092-441-4570,1,0,0,99,0,0,0,1,99,1,15500,0,0,230,,,,1,1,0,1,2,2018/02/14 15:00:27
15600,ちゃれんじくらぶ,ﾁｬﾚﾝｼﾞｸﾗﾌﾞ,ちゃれんじくらぶ,816-0851,福岡県春日市昇町,3-196-1F,050-3134-5234,,1,0,0,99,0,0,0,1,99,1,15600,0,0,0,,,,1,1,0,1,2,2018/07/17 16:15:42
15700,BeePopインターナショナルキンダーガーテン,BeePopｲﾝﾀｰﾅｼｮﾅﾙｷﾝﾀﾞｰｶﾞｰﾃﾝ,BeePopキンダーガーテン,813-0043,福岡県福岡市東区名島3丁目51-21,クリスタル＆リゾートスカイプレミア１F,092-672-6371,092-672-6371,1,0,0,99,0,0,0,1,99,1,15700,0,0,30010,,,,1,1,0,1,2,2023/04/22 11:04:14
15701,名島BeePop保育園　別注,"ﾅｼﾞﾏﾋﾞｰﾎﾟｯﾌﾟﾎｲｸｴﾝﾍﾞｯﾁｭｳ ",名島BeePop①,813-0043,福岡県福岡市東区名島3丁目51-21,クリスタル＆リゾートスカイプレミア１F,092-672-6371,092-672-6371,1,0,0,99,0,0,0,1,99,1,15701,0,0,90,,,,1,1,0,1,2,2020/02/25 16:14:08
15702,BeePopインターナショナルプリスクール,BeePopｲﾝﾀｰﾅｼｮﾅﾙﾌﾟﾘｽｸｰﾙ,BeePopｲﾝﾀｰﾅｼｮﾅﾙﾌﾟﾘｽｸ,813-0043,福岡県福岡市東区名島2丁目25-1,,092-682-8072,092-985-4392,1,0,0,99,0,0,0,1,99,1,15702,0,0,30011,,,,1,1,0,1,2,2021/06/21 15:35:42
15703,BeePopインターナショナルプリスクール,BeePopｲﾝﾀｰﾅｼｮﾅﾙﾌﾟﾘｽｸｰﾙ,BeePopｲﾝﾀｰﾅｼｮﾅﾙﾌﾟﾘｽｸ,813-0043,福岡県福岡市東区名島2丁目25-1,,092-672-6371,,1,0,0,99,0,0,0,1,99,1,15703,0,0,90,,,,1,1,1,1,6,2019/12/27 15:02:48
15704,BeePopＥｎｇｌｉｓｈ　千早校,BeePopEnglish ﾁﾊﾔｺｳ,BeePopEnglish　千早,813-0043,福岡県福岡市東区名島2丁目25-1,,092-672-6371,,1,0,0,99,0,0,0,1,99,1,15704,0,0,30010,,,,1,1,0,1,7,2021/03/25 15:31:35
15705,BeePopＥｎｇｌｉｓｈ　今宿校,BeePopEnglish ｲﾏｼﾞｭｸｺｳ,BeePopEnglish　今宿校,,,,,,1,0,0,99,0,0,0,1,99,1,15705,0,0,90,,,,1,1,0,1,2,2021/03/24 9:37:09
15800,筑紫野市立山家幼稚園,ﾁｸｼﾉｼﾘﾂﾔﾏｴﾖｳﾁｴﾝ,山家幼稚園,818-0003,福岡県筑紫野市大字山家4341番地,,092-926-1283,,1,0,0,99,0,0,0,1,99,1,15800,0,0,337,,,,1,1,0,1,2,2018/10/24 16:12:03
15801,筑紫野市立山家幼稚園,ﾁｸｼﾉｼﾘﾂﾔﾏｴﾖｳﾁｴﾝ,山家幼稚園,818-0003,福岡県筑紫野市大字山家4341番地,,092-926-1283,,1,0,0,99,0,0,0,1,99,1,15801,0,0,337,,,,1,1,0,1,8,2019/02/27 11:39:16
15802,筑紫野市立山家幼稚園　先生,ﾁｸｼﾉｼﾘﾂﾔﾏｴﾖｳﾁｴﾝ ｾﾝｾｲ,山家幼稚園,818-0003,福岡県筑紫野市大字山家4341番地,,092-926-1283,,1,0,0,99,0,0,0,1,99,1,15802,0,0,337,,,,1,1,0,1,6,2019/05/08 13:22:13
15900,ミニーズ,ﾐﾆｰｽﾞ,ミニーズ,,,,,,1,0,0,99,0,0,0,1,99,1,15900,0,0,0,,,"
",1,1,0,1,2,2018/12/21 15:47:37
16000,合同会社　フレックス（ハーモニー）,ｺﾞｳﾄﾞｳｶｲｼｬ ﾌﾚｯｸｽ(ﾊｰﾓﾆｰ),フレックス（ハーモニー）,816-0964,大野城市南ヶ丘5丁目8-1,,092-287-1436,092-287-2036,1,0,0,99,0,0,0,1,99,1,16000,0,0,309,,,,1,1,0,1,2,2019/01/29 12:30:52
16100,社会福祉法人　田隈会　若杉保育園,ｼｬｶｲﾌｸｼﾎｳｼﾞﾝ ﾀｸﾞﾏｸﾏｶｲ ﾜｶｽｷﾞﾎｲｸ,若杉保育園,8140163,福岡市早良区干隈5丁目23-27,,092-861-0470,,1,0,0,99,0,0,0,1,99,1,16100,0,0,480,,,,1,1,0,1,4,2023/02/08 7:00:51
16200,みんなの保育園,ﾐﾝﾅﾉﾎｲｸｴﾝ,みんなの保育園,811-1213,那珂川市中原2-156,,092-951-2300,,1,0,0,99,0,0,0,1,99,1,16200,0,0,260,,,,1,1,0,1,2,2019/09/02 14:45:16
16300,スマイルキッズ,ｽﾏｲﾙｷｯｽﾞ,スマイルキッズ,812-0018,福岡県福岡市博多区住吉5-18-7,第２山城ビル２F,092-409-6032,,1,0,0,99,0,0,0,1,99,1,16300,0,0,105,,,,1,1,0,1,2,2025/09/02 16:20:59
16302,スマイルキッズ　別注,ｽﾏｲﾙｷｯｽﾞ ﾍﾞｯﾁｭｳ,スマイルキッズ　別注,812-0018,福岡県福岡市博多区住吉5-18-7,第２山城ビル２F,092-409-6032,,1,0,0,99,0,0,0,1,99,1,16302,0,0,105,,,,1,1,0,1,2,2025/09/02 16:21:10
16400,ラビキッズワールド　はかた保育園,ﾗﾋﾞｷｯｽﾞﾜｰﾙﾄﾞ ﾊｶﾀﾎｲｸｴﾝ,ラビｷｯｽﾞﾜｰﾙﾄﾞ,812-0025,福岡市博多区店屋町1-35　,博多三井ビル2号館2Ｆ,092-263-5201,092-263-5202,1,0,0,99,0,0,0,1,99,1,16400,0,0,0,,,"
",1,1,0,1,6,2020/02/18 13:31:13
16500,博多の森保育園,ﾊｶﾀﾉﾓﾘﾎｲｸｴﾝ,博多の森保育園,811-2232,福岡県糟屋郡志免町別府西2-23-25,,092-937-2673,092-937-2673,1,0,0,99,0,0,0,1,99,1,16500,0,0,150,,,,1,1,0,1,2,2020/04/30 11:27:08
16600,学校法人　大原幼稚園,ｶﾞｯｺｳﾎｳｼﾞﾝ ｵｵﾊﾗﾖｳﾁｴﾝ,大原幼稚園,814-0023,,福岡市早良区原団地1-1,092-831-4157,092-831-5168,1,0,0,99,0,0,0,1,99,1,16600,0,0,30010,,,,1,0,0,1,2,2023/04/22 11:05:39
16602,学校法人　大原幼稚園　ちびっこクラブ,ｶﾞｯｺｳﾎｳｼﾞﾝ ｵｵﾊﾗﾖｳﾁｴﾝ ﾁﾋﾞｯｺｸﾗﾌﾞ,大原幼稚園　ちびっこクラブ,814-0023,,福岡市早良区原団地1-1,092-831-4157,092-831-5168,1,0,0,99,0,0,0,1,99,1,16602,0,0,30010,,,,1,0,0,1,2,2021/03/23 9:13:36
16700,光應寺保育園,ｺｳｵｳｼﾞﾎｲｸｴﾝ,光應寺保育園,812-0017,福岡市博多区美野島2丁目6-31,,092-441-9715,,1,0,0,99,0,0,0,1,99,1,16700,0,0,105,,,,0,0,0,1,6,2020/09/09 9:05:21
16800,学校法人清光学園　宝幼稚園,ﾀｶﾗ,宝幼稚園,816-0807,福岡県春日市宝町4-14-1,,092-591-2414,092-591-2415,1,0,0,99,0,0,0,1,99,1,16800,0,0,261,,,,1,1,0,1,6,2021/06/14 10:51:42
16900,社会福祉法人　ゆりの会　あさひ保育園,ｱｻﾋﾎｲｸ,あさひ保育園,814-0144,福岡市城南区梅林4丁目5-27,,092-874-2388,,1,0,0,99,0,0,0,1,99,1,16900,0,0,1,,,,1,0,0,1,2,2022/01/21 13:35:42
17000,飯塚らいむ保育園,ｲｲｽﾞｶﾗｲﾑﾎｲｸｴﾝ,飯塚らいむ保育園,820-0001,福岡県飯塚市鯰田2425-207,,0948-25-6266,,1,0,0,99,0,0,0,1,99,1,17000,0,0,1,,,,1,0,0,1,2,2022/02/09 11:27:47
17100,恵美保育園,ｴﾐﾎｲｸｴﾝ,恵美保育園,815-0033,福岡県福岡市南区大橋2丁目23-20,,092-551-2548,,1,0,0,99,0,0,0,1,99,1,17100,0,0,1,,,,1,1,0,1,6,2022/04/27 9:22:13
17200,南片江保育園,ﾐﾅﾐｶﾀｴﾎｲｸｴﾝ,南片江保育園,814-0143,福岡県福岡市城南区南片江,6-11-7,092-407-1885,,1,0,0,99,0,0,0,1,99,1,17200,0,0,0,,,,1,1,0,1,6,2022/06/01 14:20:24
17300,粕屋わかば保育園,ｶｽﾔ ﾜｶﾊﾞﾎｲｸｴﾝ,粕屋わかば保育園,811-2310,福岡県粕屋郡粕屋町花ヶ浦1丁目6-1,,092-939-6111,092-939-6115,1,0,0,99,0,0,0,1,99,1,17300,0,0,0,,,,1,1,0,1,2,2025/09/08 11:31:57
17400,学校法人福岡幼児学園　紅葉幼稚園,ﾓﾐｼﾞﾖｳﾁｴﾝ,紅葉幼稚園,814-0175,福岡県福岡市早良区田村6-21-7,,092-801-7916,,1,0,0,99,0,0,0,1,99,1,17400,0,0,1,,,,1,0,0,1,2,2022/07/07 12:06:39
17402,学校法人福岡幼児学園　紅葉幼稚園,ﾓﾐｼﾞﾖｳﾁｴﾝ,紅葉幼稚園　　（外税）,814-0175,福岡県福岡市早良区田村6-21-7,,092-801-7916,,1,0,0,99,0,0,0,1,99,1,17400,0,0,1,,,,1,1,0,1,6,2025/09/30 16:08:23
17500,日の里西保育園,ﾋﾉｻﾄﾆｼﾎｲｸｴﾝ,日の里西保育園,811-3425,福岡県宗像市日の里9丁目12-1,,0940-37-2078,0940-36-5132,1,0,0,99,0,0,0,1,99,1,17500,0,0,1,,,,0,1,0,1,6,2022/08/01 14:10:13
17600,シャインスターキッズ,ｼｬｲﾝｽﾀｰｷｯｽﾞ,シャインスターキッズ,811-2246,福岡県糟屋郡志免町志免451-1,,092-936-5510,,1,0,0,99,0,0,0,1,99,1,17600,0,0,155,,,,1,1,0,1,5,2024/11/22 12:44:03
17700,恵愛保育園,ｹｲｱｲﾎｲｸｴﾝ,恵愛保育園,811-4143,福岡県宗像市三郎丸1丁目11-28,,0940-32-3265,0940-35-3992,1,0,0,99,0,0,0,1,99,1,17700,0,0,31,,,,1,1,0,1,2,2024/07/05 11:03:19
17702,恵愛保育園　先生用,ｹｲｱｲﾎｲｸｴﾝ ｾﾝｾｲﾖｳ,恵愛保育園　先生,811-4143,福岡県宗像市三郎丸1丁目11-28,,0940-32-3265,0940-35-3992,1,0,0,99,0,0,0,1,99,1,17702,0,0,1,,,,1,1,0,1,2,2025/09/02 16:21:43
17800,花畑ガーデン保育園,ﾊﾅﾊﾀｶﾞｰﾃﾞﾝﾎｲｸｴﾝ,花畑ガーデン保育園,811-1356,福岡市南区花畑4丁目9-25,,092-981-1704,,1,0,0,99,0,0,0,1,99,1,17800,0,0,0,,,,1,1,0,1,6,2022/08/29 11:10:23
17900,福岡東子ども発達センターさくら園,ﾌｸｵｶﾋｶﾞｼｺﾄﾞﾓﾊｯﾀﾂｾﾝﾀｰ ｻｸﾗｴﾝ,さくら園,811-0206,福岡市東区雁の巣1丁目6-10,,092-692-5987,092-692-5988,1,0,0,99,0,0,0,1,99,1,17900,0,0,17900,,,,1,1,0,1,6,2022/12/01 14:50:56
18000,こゆ保育園,ｺﾕﾎｲｸｴﾝ,こゆ保育園,816-0941,福岡県大野城市東大利1-7-10,,092-286-9217,,1,0,0,99,0,0,0,1,99,1,18000,0,0,0,,,,1,1,0,1,6,2022/11/25 9:49:53
18100,アース保育園　六本松,ｱｰｽﾎｲｸｴﾝ ﾛｯﾎﾟﾝﾏﾂ,アース保育園,810-0044,福岡市中央区六本松2丁目,12-25　1F,092-715-2666,,1,0,0,99,0,0,0,1,99,1,18100,0,0,0,,,,1,1,0,1,5,2022/12/26 10:40:12
18200,しいのみ学園,ｼｲﾉﾐｶﾞｸｴﾝ,しいのみ学園,811-1302,福岡市南区井尻1丁目37-12,,092-572-7519,092-572-7519,1,0,0,99,0,0,0,1,99,1,18200,0,0,0,,,,1,1,0,1,2,2025/09/08 11:31:30
18300,カトリック光丘幼稚園,ｶﾄﾘｯｸﾋｶﾘｶﾞｵｶﾖｳﾁｴﾝ,カトリック光丘,812-0874,福岡市博多区光丘町2-1-25,,0925732231,092-573-8130,1,0,0,99,0,0,0,1,99,1,18300,0,0,30011,,,,1,0,0,1,7,2023/04/03 15:41:15
18301,カトリック光丘幼稚園（別注）,ｶﾄﾘｯｸﾋｶﾘｶﾞｵｶﾖｳﾁｴﾝ()ﾍﾞｯﾁｭｳ,カトリック光丘,812-0874,福岡市博多区光丘町2-1-25,,092-581-0570,,1,0,0,99,0,0,0,1,99,1,18301,0,0,30011,,,,1,0,0,1,7,2023/02/27 10:24:10
18400,福岡中央保育園,ﾌｸｵｶﾁｭｳｵｳﾎｲｸｴﾝ,福岡中央保育園,810-0003,福岡市中央区春吉3丁目26-19,,092-739-7070,,1,0,0,99,0,0,0,1,99,1,18400,0,0,105,,,,1,1,0,1,2,2023/04/26 13:59:55
18500,ことばの森プリスクール,ｺﾄﾊﾞﾉﾓﾘﾌﾟﾘｽｸｰﾙ,ことばの森プリスクール,812-0015,福岡市博多区山王2-12-21,,092-292-2304,,1,0,0,99,0,0,0,1,99,1,18500,0,0,155,,,"
",1,1,0,1,2,2025/09/08 11:34:27
18600,シンキングキッズ,ｼﾝｷﾝｸﾞｷｯｽﾞ,シンキングキッズ,813-0017,福岡市東区香椎照葉3-2-5　2階,,092-673-0783,092-692-4692,1,0,0,99,0,0,0,1,99,1,18600,0,0,0,,,,1,1,0,1,6,2025/09/30 14:23:33
18700,はばたく保育園,ﾊﾊﾞﾀｸﾎｲｸｴﾝ,はばたく保育園,815-0031,福岡市南区清水2丁目7-7,,092-552-8837,,1,0,0,99,0,0,0,1,99,1,18700,0,0,0,,,,1,1,0,1,2,2025/09/08 11:34:40
18800,浄水通り幼児園,ｼﾞｮｳｽｲﾄﾞｵﾘﾖｳｼﾞｴﾝ,浄水通り幼児園,810-0029,福岡市中央区浄水町4-26,,092-523-4456,,1,0,0,99,0,0,0,1,99,1,18800,0,0,0,,,,1,1,0,1,5,2023/03/01 15:19:55
18900,サンシャインイングリッシュスクール,ｻﾝｼｬｲﾝｲﾝｸﾞﾘｯｼｭｽｸｰﾙ,イングリッシュスク―ル,811-1362,福岡市南区長住2-22-12　おとぎビル2F,,092-231-9083,092-231-9083,1,0,0,99,0,0,0,1,99,1,18900,0,0,467,,,,1,1,0,1,2,2025/09/02 16:23:01
19000,レバノン幼稚園,ﾚﾊﾞﾉﾝﾖｳﾁｴﾝ,レバノン幼稚園,812-0873,福岡市博多区西春町,1丁目1番37号,092-581-0528,092-581-0055,1,0,0,99,0,0,0,1,99,1,19000,0,0,370,,,,1,1,0,1,2,2023/06/20 13:27:56
19001,レバノン幼稚園　別注,ﾚﾊﾞﾉﾝﾖｳﾁｴﾝ ﾍﾞｯﾁｭｳ,レバノン幼稚園　別注,812-0873,福岡市博多区西春町,1丁目1番37号,092-581-0528,092-581-0055,1,0,0,99,0,0,0,1,99,1,19001,0,0,370,,,,1,1,0,1,2,2023/07/12 10:50:40
19100,コーナーズインターナショナルスクール,ｺｰﾅｰｽﾞｲﾝﾀｰﾅｼｮﾅﾙｽｸｰﾙ,コーナーズインターナショナル,814-0001,福岡市早良区百道浜3-9-33,グランドメゾン百道浜オーシャン＆フォレスト１F,092-834-8776,092-400-6466,1,0,0,99,0,0,0,1,99,1,19100,0,0,469,,,,1,0,0,1,2,2025/09/02 16:23:14
19200,学校法人淡窓学園　筑紫野幼稚園,ﾁｸｼﾉﾖｳﾁｴﾝ,筑紫野幼稚園,818-0025,福岡県筑紫野市筑紫626,,092-926-4976,,1,0,0,99,0,0,0,1,99,1,19200,0,0,502,,,,1,1,0,1,2,2023/07/11 13:29:05
19300,学校法人　筑紫野中央幼稚園,ﾁｸｼﾉﾁｭｳｵｳﾖｳﾁｴﾝ,筑紫野中央幼稚園,818-0041,福岡県筑紫野市上古賀3-13-1,,092-924-6909,,1,0,0,99,0,0,0,1,99,1,19300,0,0,502,,,,1,1,0,1,2,2023/07/11 13:30:57
19400,月隈小学校　学童,ﾂｷｸﾞﾏｼｮｳｶﾞｯｺｳ ｶﾞ,月隈小　学童,,,,,,1,0,0,99,0,0,0,1,99,1,19400,0,0,0,,,,1,0,0,1,5,2024/01/10 12:00:07
19500,さくら保育園,ｻｸﾗﾎｲｸｴﾝ,さくら保育園,818-0064,福岡県筑紫野市常松339-6,,092-926-6226,,1,0,0,99,0,0,0,1,99,1,19500,0,0,502,,,,1,1,0,1,2,2024/02/01 14:31:03
19502,さくら保育園,ｻｸﾗﾎｲｸｴﾝ,さくら保育園,818-0064,,,092-926-6226,,1,0,0,99,0,0,0,1,99,1,19502,0,0,503,,,,1,1,0,1,5,2024/03/01 15:24:11
19600,みやたけ保育園,ﾐﾔﾀｹﾎｲｸｴﾝ,みやたけ保育園,815-0004,福岡市南区高木2-16-5,,092-572-4585,092-572-4586,1,0,0,99,0,0,0,1,99,1,19600,0,0,0,,,,1,1,0,1,2,2024/02/02 13:33:06
19700,なないろキッズ,ﾅﾅｲﾛｷｯｽﾞ,なないろキッズ,811-3118,古賀市新久保1-15-45,,092-692-7213,092-692-7214,1,0,0,99,0,0,0,1,99,1,19700,0,0,32,,,,1,1,0,1,2,2025/07/08 9:59:52
19750,放課後等ディサービス　バカンス,ﾊﾞｶﾝｽ,バカンス,811-3118,古賀市新久保1-15-44,,070-5078-3786,,1,0,0,99,0,0,0,1,99,1,19750,0,0,33,,,,1,1,0,1,2,2025/09/02 16:23:45
19800,児童発達支援事業所　すてっぷ,ｼﾞﾄﾞｳﾊｯﾀﾂｼｴﾝｼﾞｷﾞｮｳｼｮ ｽﾃｯﾌﾟ,すてっぷ,816-0806,春日市光町2-177-3,,092-284-5088,,1,0,0,99,0,0,0,1,99,1,19800,0,0,339,,,,1,1,0,1,2,2025/09/02 16:23:59
19802,児童発達支援事業所　すてっぷ　先生,ｼﾞﾄﾞｳﾊｯﾀﾂｼｴﾝｼﾞｷﾞｮｳｼｮ ｽﾃｯﾌﾟ ｾﾝｾ,すてっぷ　先生,816-0806,春日市光町2-177-3,,092-284-5088,,1,0,0,99,0,0,0,1,99,1,19802,0,0,339,,,,1,1,0,1,2,2024/09/04 15:57:49
19900,イーズィーピーズィーイングリッシュ保育園,ｲｰｽﾞｨ,イーズィピーズィーイングリッシ,,春日市天神山1-180,,092-575-6839,,1,0,0,99,0,0,0,1,99,1,19900,0,0,340,,,"ご担当者ウェブ様（080-6403-3936）
",1,0,0,1,2,2025/09/10 14:13:05
20000,長丘幼稚園,ﾅｶﾞｵｶﾖｳﾁｴﾝ,長丘幼稚園,815-0075,福岡市南区長丘2-23-10,,092-511-1550,092-511-1593,1,0,0,99,0,0,0,1,99,1,20000,0,0,180,,,,1,1,0,1,2,2017/09/20 14:06:47
20100,愛宕けいあい保育園,ｱﾀｺﾞｹｲｱｲﾎｲｸｴﾝ,愛宕けいあい保育園,819-0015,福岡市西区愛宕4丁目2-28,,092-892-8925,092-892-8927,1,0,0,99,0,0,0,1,99,1,20100,0,0,0,,,,1,1,0,1,2,2024/07/31 16:01:57
20200,さらやま保育園,ｻﾗﾔﾏﾎｲｸｴﾝ,さらやま保育園,811-1365,福岡市南区皿山3丁目11-14,キャッスル皿山１階,092-555-4366,,1,0,0,99,0,0,0,1,99,1,20200,0,0,220,,,,1,1,0,1,2,2025/05/08 10:30:07
20300,クレシュ六本松,ｸﾚｼｭﾛｯﾎﾟﾝﾏﾂ,クレシュ六本松,810-0045,福岡市中央区草香江2丁目1,,092-716-7080,092-716-7081,1,0,0,99,0,0,0,1,99,1,20300,0,0,170,,,,1,1,0,1,5,2024/12/16 17:15:21
20400,アンクラス,ｱﾝｸﾗｽ,アンクラス,816-0873,福岡県春日市日の出町2丁目27-205号,,092-791-2272,,1,0,0,99,0,0,0,1,99,1,20400,0,0,20400,,,,1,1,0,1,2,2025/06/23 9:40:23
20500,学校法人　福岡聖マリア学園　二日市カトリック幼稚園,ﾌﾂｶｲﾁｶﾄﾘｯｸﾖｳﾁｴﾝ,二日市カトリック幼稚園,,福岡県太宰府市朱雀4丁目14-2,,092-924-5100,092-915-5109,1,0,0,99,0,0,0,1,99,1,20500,0,0,336,,,,0,1,0,1,4,2025/07/17 15:15:58
20600,こころ保育園,ｺｺﾛﾎｲｸｴﾝ,こころ保育園,816-0863,福岡県春日市須玖南5-12-1F,,092-558-8833,,1,0,0,99,0,0,0,1,99,1,20600,0,0,264,,,,0,1,0,1,4,2025/09/09 9:27:27
20700,つるた保育園,ﾂﾙﾀﾎｲｸｴﾝ,つるた保育園,811-1352,福岡市南区鶴田3-1-7,ビラ・コースト102号,092-710-3316,092-710-3316,1,0,0,99,0,0,0,1,99,1,20700,0,0,260,,,,1,1,0,1,2,2025/09/22 11:00:40
20702,つるた保育園　先生,ﾂﾙﾀﾎｲｸｴﾝ ｾﾝｾｲ,つるた保育園　先生,8111352,福岡市南区鶴田3-1-7,ビラ・コースト102号,092-710-3316,092-710-3316,1,0,0,99,0,0,0,1,99,1,20702,0,0,261,,,,1,1,0,1,6,2025/10/09 11:52:45
30000,福岡セントラル　マリア,ﾌｸｵｶｾﾝﾄﾗﾙ ﾏﾘｱ,セントラル　マリア,,,,,,1,0,0,99,0,0,0,1,99,1,30000,0,0,30000,,,,1,1,0,1,2,2017/09/20 13:34:14
30001,福岡セントラル　はこぶね,ﾌｸｵｶｾﾝﾄﾗﾙ ﾊｺﾌﾞﾈ,セントラル　はこぶね,,,,,,1,0,0,99,0,0,0,1,99,1,30001,0,0,30001,,,,1,1,0,1,2,2017/12/04 9:43:48
30002,福岡セントラル　舞の里,ﾌｸｵｶｾﾝﾄﾗﾙ ﾏｲﾉｻﾄ,セントラル　舞の里,,,,,,1,0,0,99,0,0,0,1,99,1,30002,0,0,30002,,,,-1,1,0,1,2,2017/09/20 13:34:48
30003,福岡セントラル　春日やよい,ﾌｸｵｶｾﾝﾄﾗﾙ ﾔﾖｲ,セントラル　やよい,,,,,,1,0,0,99,0,0,0,1,99,1,30003,0,0,30003,,,,-1,1,0,1,2,2017/09/20 13:35:01
30004,福岡セントラル　筑紫野,ﾌｸｵｶｾﾝﾄﾗﾙ ﾁｸｼﾉ,セントラル　筑紫野,,,,,,1,0,0,99,0,0,0,1,99,1,30004,0,0,30004,,,,-1,1,0,1,2,2017/09/20 13:35:19
30005,セントラル　BeePop,セントラル　BeePop,セントラル　BeePop,813-0043,福岡県福岡市東区名島2丁目25-1,,092-672-6371,,1,0,0,99,0,0,0,1,99,1,30005,0,0,30005,,,,1,1,0,1,2,2019/03/25 15:44:50
30006,基山バディ認定こども園,ｷﾔﾏﾊﾞﾃﾞｨﾆﾝﾃｲｺﾄﾞﾓｴﾝ,基山バディ認定こども園,,,,,,1,0,0,99,0,0,0,1,99,1,30006,0,0,30006,,,,1,1,0,1,7,2023/10/30 14:02:42
30007,福岡セントラル　ぶろっこりーの森,ﾌｸｵｶｾﾝﾄﾗﾙ ﾌﾞﾛｯｺﾘｰﾉﾓﾘ,セントラル　ぶろ森,,,,5896155,5896156,1,0,0,99,0,0,0,1,99,1,30007,0,0,30007,,,,-1,1,0,1,7,2024/05/01 10:17:40
30008,福岡セントラル　下白水保育園,ﾌｸｵｶｾﾝﾄﾗﾙ ｼﾓｼﾛｳｽﾞﾎｲｸ,セントラル　下白水,,,,,,1,0,0,99,0,0,0,1,99,1,30008,0,0,30008,,,,-1,1,0,1,2,2020/08/20 15:09:03
30009,スマイルぶろっこりー,ｽﾏｲﾙﾌﾞﾛｯｺﾘｰ,スマイルぶろっこりー,,,,,,1,0,0,99,0,0,0,1,99,1,30009,0,0,29999,,,,-1,1,0,1,2,2022/05/23 13:56:55
30010,福岡セントラル　にじの森保育園,ﾆｼﾞﾉﾓﾘﾎｲｸｴﾝ,セントラル　にじの森,816-0851,春日氏昇町4丁目79,,092-592-9300,,1,0,0,99,0,0,0,1,99,1,30010,0,0,30010,,,,1,1,0,1,2,2025/09/08 11:36:41
30011,福岡セントラル　博多東幼稚園,ﾊｶﾀﾋｶﾞｼﾖｳﾁｴﾝ,セントラル　博多東,,,,,,1,0,0,99,0,0,0,1,99,1,30004,0,0,30004,,,,-1,1,0,1,7,2023/04/11 16:54:16
30012,あいくる保育園,ｱｲｸﾙﾎｲｸｴﾝ,あいくる保育園,811-1323,福岡市南区弥永3-3-1,,092-588-0004,,1,0,0,99,0,0,0,1,99,1,30012,0,0,30012,,,,1,1,0,1,2,2025/09/08 11:31:04
30013,福岡セントラル　ふくろうの森保育園,"ﾌｸﾛｳﾉﾓﾘﾎｲｸｴﾝ ",セントラル　ふくろうの森,811-1213,那珂川市中原2-124-2Fオーデブラン博多南,,092-953-7800,,1,0,0,99,0,0,0,1,99,1,30013,0,0,30013,,,,1,1,0,1,2,2025/09/08 11:31:14
30014,福岡セントラル　バディ博多南,ｾﾝﾄﾗﾙ ﾊﾞﾃﾞｨﾊｶﾀﾐﾅﾐﾌｸｵｶ,セントラル　バディ博多南,,,,,,1,0,0,99,0,0,0,1,99,1,30003,0,0,29999,,,,-1,1,0,2,7,2024/03/19 17:27:10
